Gene ID	% GC content
ENSG00000281720	73.18
ENSG00000186977	48.81
ENSG00000259883	45.33
ENSG00000181514	37.67
ENSG00000281936	37.14
ENSG00000261411	47.57
ENSG00000163145	40.65
ENSG00000242611	56.92
ENSG00000241097	45.45
ENSG00000150907	42.84
ENSG00000258860	48.39
ENSG00000203688	51.01
ENSG00000237992	37.01
ENSG00000240023	53.21
ENSG00000226254	37.62
ENSG00000140307	39.73
ENSG00000259543	38.25
ENSG00000203985	53.72
ENSG00000197363	56.18
ENSG00000281627	73.33
ENSG00000174600	49.34
ENSG00000145107	48.66
ENSG00000175115	43.97
ENSG00000106460	34.61
ENSG00000226210	54.31
ENSG00000205045	42.30
ENSG00000172006	51.01
ENSG00000213376	53.04
ENSG00000249306	43.29
ENSG00000235112	46.29
ENSG00000170113	46.41
ENSG00000273535	49.22
ENSG00000233406	60.92
ENSG00000236073	41.74
ENSG00000265787	50.78
ENSG00000235133	40.90
ENSG00000275852	49.40
ENSG00000006128	39.80
ENSG00000259177	44.42
ENSG00000227104	59.44
ENSG00000137821	38.17
ENSG00000259460	44.91
ENSG00000224384	39.86
ENSG00000242246	31.34
ENSG00000261356	46.00
ENSG00000092096	57.86
ENSG00000263167	63.99
ENSG00000116783	36.79
ENSG00000270523	27.50
ENSG00000148848	43.11
ENSG00000233649	60.20
ENSG00000280234	48.79
ENSG00000162490	53.39
ENSG00000250484	47.45
ENSG00000237080	51.80
ENSG00000164168	38.71
ENSG00000268056	48.95
ENSG00000227397	70.00
ENSG00000255205	45.89
ENSG00000152904	43.08
ENSG00000255530	41.33
ENSG00000279306	58.41
ENSG00000117408	51.66
ENSG00000227296	60.58
ENSG00000152894	35.41
ENSG00000146776	45.57
ENSG00000170370	56.26
ENSG00000281081	50.16
ENSG00000259453	44.32
ENSG00000260914	48.19
ENSG00000125618	49.16
ENSG00000059804	44.63
ENSG00000273540	39.14
ENSG00000196922	41.65
ENSG00000115468	48.71
ENSG00000018189	39.91
ENSG00000164077	51.16
ENSG00000141337	45.96
ENSG00000261192	64.32
ENSG00000136379	42.95
ENSG00000220204	43.90
ENSG00000236085	54.63
ENSG00000254964	49.80
ENSG00000256674	45.42
ENSG00000226560	49.84
ENSG00000266490	37.01
ENSG00000116786	52.00
ENSG00000277414	59.61
ENSG00000226074	53.22
ENSG00000259717	59.97
ENSG00000233664	44.86
ENSG00000279550	45.88
ENSG00000237536	47.04
ENSG00000269504	43.41
ENSG00000228358	33.06
ENSG00000282732	60.71
ENSG00000254346	39.32
ENSG00000237584	47.67
ENSG00000230993	49.10
ENSG00000259098	74.54
ENSG00000250306	46.65
ENSG00000133318	42.12
ENSG00000263342	57.96
ENSG00000093009	48.03
ENSG00000269316	56.73
ENSG00000229579	51.74
ENSG00000116574	46.54
ENSG00000225323	57.01
ENSG00000235710	51.27
ENSG00000133812	38.31
ENSG00000236785	48.96
ENSG00000271109	45.23
ENSG00000172728	43.12
ENSG00000269086	46.06
ENSG00000188452	37.01
ENSG00000113638	38.63
ENSG00000223599	49.20
ENSG00000279838	41.03
ENSG00000283607	48.82
ENSG00000135829	38.24
ENSG00000228807	37.22
ENSG00000240800	41.11
ENSG00000110906	47.69
ENSG00000271627	63.46
ENSG00000243789	54.81
ENSG00000277111	50.50
ENSG00000273794	48.34
ENSG00000224816	41.05
ENSG00000274348	45.83
ENSG00000214797	45.58
ENSG00000185619	56.09
ENSG00000271322	41.28
ENSG00000262135	43.25
ENSG00000176510	68.64
ENSG00000136250	41.56
ENSG00000225793	37.06
ENSG00000224295	44.30
ENSG00000260105	50.34
ENSG00000213337	51.61
ENSG00000278270	51.79
ENSG00000281210	37.56
ENSG00000232316	36.77
ENSG00000146802	35.46
ENSG00000104524	60.74
ENSG00000185641	47.72
ENSG00000226302	39.86
ENSG00000254289	44.54
ENSG00000213780	51.16
ENSG00000160957	65.51
ENSG00000248639	34.98
ENSG00000204371	53.82
ENSG00000134668	49.30
ENSG00000106615	42.00
ENSG00000174348	56.02
ENSG00000268412	56.79
ENSG00000148840	51.99
ENSG00000225691	59.07
ENSG00000206461	57.67
ENSG00000183765	43.89
ENSG00000162882	48.95
ENSG00000007237	47.97
ENSG00000263433	59.45
ENSG00000264622	49.87
ENSG00000254686	43.03
ENSG00000158869	49.29
ENSG00000227392	52.43
ENSG00000177363	53.74
ENSG00000213779	50.98
ENSG00000235025	45.76
ENSG00000189079	36.10
ENSG00000170310	43.43
ENSG00000135070	41.36
ENSG00000128606	39.14
ENSG00000223882	42.17
ENSG00000236444	43.30
ENSG00000133103	35.35
ENSG00000249054	49.48
ENSG00000136682	36.27
ENSG00000115963	38.66
ENSG00000232325	53.99
ENSG00000282766	42.50
ENSG00000213065	53.97
ENSG00000282397	40.01
ENSG00000146521	47.33
ENSG00000261423	40.16
ENSG00000248125	39.43
ENSG00000205884	49.02
ENSG00000213416	55.25
ENSG00000197044	41.78
ENSG00000258039	40.65
ENSG00000258886	40.94
ENSG00000025434	50.87
ENSG00000229871	45.73
ENSG00000229673	44.68
ENSG00000267280	62.75
ENSG00000280115	41.72
ENSG00000253309	40.64
ENSG00000253307	51.44
ENSG00000250709	38.13
ENSG00000254291	57.64
ENSG00000106034	36.60
ENSG00000131475	49.25
ENSG00000230514	56.60
ENSG00000227755	56.46
ENSG00000282326	47.40
ENSG00000204136	46.73
ENSG00000244048	44.10
ENSG00000205002	43.15
ENSG00000254816	57.95
ENSG00000223679	38.74
ENSG00000223612	61.46
ENSG00000277633	63.00
ENSG00000214330	60.81
ENSG00000106789	49.15
ENSG00000217165	36.02
ENSG00000268736	39.00
ENSG00000197272	54.11
ENSG00000255511	44.10
ENSG00000237576	42.60
ENSG00000230731	43.61
ENSG00000248946	31.75
ENSG00000110057	58.60
ENSG00000271784	47.23
ENSG00000189171	50.76
ENSG00000242790	33.29
ENSG00000230257	42.69
ENSG00000275457	63.04
ENSG00000220937	47.77
ENSG00000134061	42.96
ENSG00000182218	54.85
ENSG00000233252	55.68
ENSG00000196427	45.31
ENSG00000134940	41.76
ENSG00000268903	67.68
ENSG00000228329	40.96
ENSG00000227140	52.42
ENSG00000254980	38.23
ENSG00000233946	47.83
ENSG00000251670	43.33
ENSG00000269981	64.44
ENSG00000151304	36.16
ENSG00000273027	56.96
ENSG00000112031	37.68
ENSG00000227360	41.40
ENSG00000271523	43.76
ENSG00000188917	44.90
ENSG00000261146	38.36
ENSG00000253284	38.08
ENSG00000225708	51.81
ENSG00000241478	45.14
ENSG00000253851	42.81
ENSG00000163605	38.82
ENSG00000108433	46.45
ENSG00000163463	50.64
ENSG00000263528	53.36
ENSG00000170891	43.07
ENSG00000177807	44.43
ENSG00000115204	50.33
ENSG00000234534	59.14
ENSG00000279129	44.02
ENSG00000234701	41.19
ENSG00000282336	54.45
ENSG00000185236	59.05
ENSG00000261848	41.26
ENSG00000270068	34.51
ENSG00000181817	50.65
ENSG00000264272	52.51
ENSG00000261404	39.95
ENSG00000235045	41.37
ENSG00000177675	36.25
ENSG00000166160	52.91
ENSG00000275248	30.07
ENSG00000211714	54.97
ENSG00000181135	56.38
ENSG00000214487	50.36
ENSG00000261103	45.17
ENSG00000067840	56.35
ENSG00000256353	55.56
ENSG00000258703	42.08
ENSG00000275830	42.05
ENSG00000257777	45.45
ENSG00000109065	54.06
ENSG00000224762	36.72
ENSG00000269656	51.43
ENSG00000224054	44.55
ENSG00000244422	42.25
ENSG00000226205	42.88
ENSG00000228194	42.32
ENSG00000267077	65.85
ENSG00000250150	32.55
ENSG00000248801	40.02
ENSG00000112474	56.61
ENSG00000167531	45.61
ENSG00000235412	42.24
ENSG00000163104	36.02
ENSG00000282650	46.71
ENSG00000141030	44.79
ENSG00000281493	54.92
ENSG00000176231	49.21
ENSG00000233576	50.99
ENSG00000236347	38.90
ENSG00000213901	50.45
ENSG00000276739	47.06
ENSG00000249837	35.90
ENSG00000174327	55.87
ENSG00000165406	40.34
ENSG00000218208	42.28
ENSG00000265773	51.26
ENSG00000100146	57.55
ENSG00000213463	39.54
ENSG00000230558	51.97
ENSG00000274177	71.32
ENSG00000270624	51.76
ENSG00000197535	39.92
ENSG00000226510	51.48
ENSG00000241336	37.27
ENSG00000260272	58.06
ENSG00000124812	35.79
ENSG00000248506	50.91
ENSG00000236881	63.87
ENSG00000238010	58.36
ENSG00000237754	42.63
ENSG00000259043	42.35
ENSG00000258739	43.23
ENSG00000153823	38.63
ENSG00000258656	49.23
ENSG00000226557	44.67
ENSG00000066405	42.94
ENSG00000251379	41.03
ENSG00000258445	41.59
ENSG00000257959	41.61
ENSG00000213527	50.14
ENSG00000230985	53.79
ENSG00000257825	52.38
ENSG00000251033	33.60
ENSG00000111653	47.73
ENSG00000255823	42.52
ENSG00000172594	40.47
ENSG00000228961	44.49
ENSG00000249616	46.26
ENSG00000140575	40.77
ENSG00000259532	41.21
ENSG00000165410	39.68
ENSG00000144645	42.45
ENSG00000212126	38.50
ENSG00000274776	38.98
ENSG00000268873	37.74
ENSG00000280010	38.67
ENSG00000189393	58.78
ENSG00000281928	46.22
ENSG00000136040	43.75
ENSG00000105668	52.70
ENSG00000196811	58.41
ENSG00000198678	43.12
ENSG00000282756	51.73
ENSG00000147027	36.99
ENSG00000251602	59.49
ENSG00000157388	43.72
ENSG00000265114	49.36
ENSG00000282476	52.32
ENSG00000281060	48.22
ENSG00000240024	39.85
ENSG00000255531	43.05
ENSG00000124215	42.52
ENSG00000270518	51.76
ENSG00000203709	47.66
ENSG00000279966	56.45
ENSG00000160307	44.31
ENSG00000223739	43.14
ENSG00000279140	65.57
ENSG00000226861	39.19
ENSG00000282720	57.30
ENSG00000282097	46.20
ENSG00000060749	38.54
ENSG00000257093	43.51
ENSG00000275800	43.75
ENSG00000144381	42.78
ENSG00000203952	40.28
ENSG00000228694	35.91
ENSG00000196792	38.51
ENSG00000145911	60.73
ENSG00000242970	51.88
ENSG00000272576	35.08
ENSG00000249668	59.27
ENSG00000236285	41.34
ENSG00000183054	39.28
ENSG00000270100	40.06
ENSG00000273083	46.77
ENSG00000145050	52.06
ENSG00000115866	37.04
ENSG00000279606	40.78
ENSG00000100612	39.65
ENSG00000260260	54.09
ENSG00000260460	52.13
ENSG00000225673	45.25
ENSG00000229547	59.46
ENSG00000254337	38.91
ENSG00000244183	49.29
ENSG00000224516	64.22
ENSG00000231316	47.20
ENSG00000226286	58.24
ENSG00000235722	44.33
ENSG00000180815	44.21
ENSG00000173068	38.90
ENSG00000248627	33.95
ENSG00000278986	54.02
ENSG00000182632	39.67
ENSG00000248750	31.69
ENSG00000279839	59.06
ENSG00000160299	51.58
ENSG00000243058	39.10
ENSG00000260969	48.02
ENSG00000203809	40.64
ENSG00000279987	49.79
ENSG00000170871	42.27
ENSG00000251284	38.12
ENSG00000266711	59.49
ENSG00000076248	47.32
ENSG00000147852	41.97
ENSG00000189283	38.91
ENSG00000254286	41.29
ENSG00000216639	53.68
ENSG00000281593	38.17
ENSG00000251347	41.31
ENSG00000128052	40.69
ENSG00000235590	49.03
ENSG00000234359	63.79
ENSG00000234322	45.67
ENSG00000223534	49.29
ENSG00000254044	35.51
ENSG00000219902	56.60
ENSG00000250100	32.53
ENSG00000275140	36.24
ENSG00000228986	46.60
ENSG00000236574	50.00
ENSG00000225843	38.42
ENSG00000224886	57.76
ENSG00000142347	52.58
ENSG00000229146	49.16
ENSG00000205544	57.95
ENSG00000249772	46.39
ENSG00000266934	58.76
ENSG00000085733	52.81
ENSG00000251630	53.23
ENSG00000228480	42.78
ENSG00000248394	62.38
ENSG00000232994	45.58
ENSG00000235263	46.09
ENSG00000104808	52.56
ENSG00000225008	38.23
ENSG00000270902	40.61
ENSG00000225745	46.52
ENSG00000259346	62.31
ENSG00000230073	57.78
ENSG00000184258	41.43
ENSG00000226746	54.82
ENSG00000227694	49.68
ENSG00000251575	43.40
ENSG00000175224	44.43
ENSG00000083896	35.40
ENSG00000213606	49.04
ENSG00000259411	47.12
ENSG00000224585	49.07
ENSG00000267035	41.24
ENSG00000136381	39.42
ENSG00000167601	50.86
ENSG00000236389	40.23
ENSG00000254999	45.07
ENSG00000213598	45.21
ENSG00000272666	47.18
ENSG00000283205	42.39
ENSG00000216676	58.48
ENSG00000281383	54.82
ENSG00000259585	47.40
ENSG00000282556	44.26
ENSG00000273650	35.90
ENSG00000237864	56.07
ENSG00000256464	43.20
ENSG00000132406	41.69
ENSG00000260917	49.54
ENSG00000258734	53.41
ENSG00000138138	36.12
ENSG00000279315	47.43
ENSG00000256588	41.14
ENSG00000183831	39.48
ENSG00000254141	33.81
ENSG00000248550	39.51
ENSG00000235368	71.81
ENSG00000234898	45.70
ENSG00000281811	51.96
ENSG00000257869	34.58
ENSG00000235346	56.41
ENSG00000250635	68.22
ENSG00000120137	37.86
ENSG00000253645	41.18
ENSG00000240179	40.18
ENSG00000278508	52.20
ENSG00000159063	42.15
ENSG00000282465	56.25
ENSG00000270380	54.47
ENSG00000259983	67.24
ENSG00000282188	52.33
ENSG00000150337	41.93
ENSG00000277214	31.68
ENSG00000146278	48.53
ENSG00000183784	51.23
ENSG00000260021	50.84
ENSG00000179344	45.39
ENSG00000234260	47.84
ENSG00000235880	41.37
ENSG00000254131	59.29
ENSG00000276310	48.42
ENSG00000225253	44.72
ENSG00000256283	40.59
ENSG00000283401	43.76
ENSG00000168672	50.40
ENSG00000165246	38.62
ENSG00000212933	65.32
ENSG00000258592	39.67
ENSG00000254506	36.02
ENSG00000181264	43.45
ENSG00000168291	43.56
ENSG00000134824	51.23
ENSG00000172116	46.84
ENSG00000269946	40.89
ENSG00000187686	42.73
ENSG00000234147	34.00
ENSG00000204754	41.80
ENSG00000138068	41.42
ENSG00000255258	43.20
ENSG00000150722	36.58
ENSG00000204941	43.15
ENSG00000253173	52.09
ENSG00000281753	44.89
ENSG00000226906	42.25
ENSG00000124343	46.05
ENSG00000166912	39.99
ENSG00000282687	64.29
ENSG00000213077	47.13
ENSG00000282190	42.32
ENSG00000141258	54.99
ENSG00000276160	57.25
ENSG00000142611	57.58
ENSG00000271268	38.82
ENSG00000176225	36.78
ENSG00000237214	58.59
ENSG00000259413	36.36
ENSG00000234159	52.83
ENSG00000196406	51.02
ENSG00000258707	47.35
ENSG00000204934	53.74
ENSG00000254940	40.62
ENSG00000226462	58.15
ENSG00000279400	41.12
ENSG00000281718	64.34
ENSG00000280655	53.35
ENSG00000257842	35.97
ENSG00000226270	36.04
ENSG00000225625	38.72
ENSG00000276524	58.04
ENSG00000227837	38.18
ENSG00000277215	39.44
ENSG00000174365	53.20
ENSG00000226186	41.07
ENSG00000124610	53.24
ENSG00000239741	53.23
ENSG00000259956	55.91
ENSG00000224966	62.20
ENSG00000115816	38.07
ENSG00000214553	44.49
ENSG00000142892	35.84
ENSG00000270829	47.19
ENSG00000054938	51.57
ENSG00000261481	54.73
ENSG00000234813	44.81
ENSG00000226808	44.90
ENSG00000282961	39.69
ENSG00000277766	60.95
ENSG00000066468	45.41
ENSG00000214321	47.05
ENSG00000228440	38.04
ENSG00000254545	57.68
ENSG00000167459	56.45
ENSG00000254580	40.15
ENSG00000273688	49.29
ENSG00000249482	51.91
ENSG00000281180	49.38
ENSG00000120949	50.55
ENSG00000028528	43.68
ENSG00000214226	44.82
ENSG00000254595	45.55
ENSG00000167635	42.84
ENSG00000183386	56.84
ENSG00000273859	69.14
ENSG00000120658	39.04
ENSG00000147894	35.84
ENSG00000166333	49.78
ENSG00000232976	38.60
ENSG00000213344	45.22
ENSG00000231430	65.31
ENSG00000196472	42.22
ENSG00000267680	39.97
ENSG00000229398	36.41
ENSG00000079435	54.96
ENSG00000230323	42.53
ENSG00000260253	54.99
ENSG00000134291	46.67
ENSG00000260966	34.44
ENSG00000242135	44.57
ENSG00000123091	41.25
ENSG00000268803	34.75
ENSG00000281354	44.86
ENSG00000223928	41.61
ENSG00000225056	53.00
ENSG00000253929	39.59
ENSG00000232097	62.08
ENSG00000271447	49.57
ENSG00000143171	44.09
ENSG00000206517	39.09
ENSG00000124780	54.47
ENSG00000172000	46.63
ENSG00000157093	43.41
ENSG00000130592	61.64
ENSG00000048052	36.13
ENSG00000227264	42.66
ENSG00000164610	42.71
ENSG00000067225	48.38
ENSG00000272849	61.56
ENSG00000269151	62.72
ENSG00000274468	51.70
ENSG00000106397	58.50
ENSG00000282915	38.46
ENSG00000278390	39.67
ENSG00000224679	61.99
ENSG00000279955	44.89
ENSG00000054803	44.01
ENSG00000256982	63.06
ENSG00000260293	51.91
ENSG00000203757	44.38
ENSG00000225539	33.39
ENSG00000250770	52.15
ENSG00000227679	50.13
ENSG00000276026	44.87
ENSG00000259361	43.18
ENSG00000259464	61.28
ENSG00000236908	53.76
ENSG00000275026	39.16
ENSG00000211643	53.00
ENSG00000257824	44.82
ENSG00000235725	42.48
ENSG00000237723	59.62
ENSG00000259695	41.42
ENSG00000259826	47.18
ENSG00000205923	61.32
ENSG00000260246	57.35
ENSG00000086300	42.66
ENSG00000280559	41.52
ENSG00000171540	48.47
ENSG00000260251	52.93
ENSG00000228550	53.25
ENSG00000152193	38.52
ENSG00000211644	57.37
ENSG00000224630	38.06
ENSG00000175857	35.70
ENSG00000170373	56.78
ENSG00000235598	40.57
ENSG00000232728	48.65
ENSG00000234622	48.67
ENSG00000042062	51.60
ENSG00000225492	39.24
ENSG00000278545	47.20
ENSG00000225636	43.86
ENSG00000227030	49.81
ENSG00000282630	43.59
ENSG00000225437	37.12
ENSG00000212643	44.71
ENSG00000271286	44.00
ENSG00000189051	52.11
ENSG00000233978	57.14
ENSG00000232640	47.25
ENSG00000278632	59.95
ENSG00000175772	47.17
ENSG00000239335	44.42
ENSG00000211810	42.02
ENSG00000227439	42.58
ENSG00000260454	41.37
ENSG00000146166	36.89
ENSG00000258864	39.75
ENSG00000103066	53.91
ENSG00000150281	53.74
ENSG00000119946	44.48
ENSG00000233447	44.75
ENSG00000198134	53.52
ENSG00000270424	65.93
ENSG00000225548	38.67
ENSG00000267124	66.37
ENSG00000283413	41.52
ENSG00000251228	50.20
ENSG00000257458	40.00
ENSG00000137193	53.60
ENSG00000249942	34.98
ENSG00000149243	54.70
ENSG00000275152	48.48
ENSG00000226700	37.34
ENSG00000262211	34.11
ENSG00000116017	58.94
ENSG00000241946	54.66
ENSG00000253849	30.77
ENSG00000128928	50.90
ENSG00000239774	38.78
ENSG00000231131	37.87
ENSG00000171307	49.85
ENSG00000251583	41.98
ENSG00000248434	35.12
ENSG00000169744	40.21
ENSG00000057657	41.29
ENSG00000270437	35.76
ENSG00000250981	36.78
ENSG00000240480	54.49
ENSG00000267698	51.74
ENSG00000104941	52.72
ENSG00000279681	58.89
ENSG00000254288	41.22
ENSG00000241907	42.54
ENSG00000260229	49.90
ENSG00000205791	45.19
ENSG00000139269	53.48
ENSG00000238064	45.47
ENSG00000282012	43.71
ENSG00000235259	47.12
ENSG00000155850	41.19
ENSG00000233198	65.92
ENSG00000131459	51.26
ENSG00000273153	42.80
ENSG00000236060	63.28
ENSG00000258880	52.02
ENSG00000235421	39.66
ENSG00000225101	52.07
ENSG00000230164	52.82
ENSG00000197882	46.81
ENSG00000235184	38.88
ENSG00000230386	36.39
ENSG00000255471	40.89
ENSG00000223636	36.92
ENSG00000244509	52.74
ENSG00000281213	51.15
ENSG00000011485	50.75
ENSG00000248696	43.24
ENSG00000218020	36.62
ENSG00000280068	49.40
ENSG00000231074	42.72
ENSG00000259327	50.14
ENSG00000224887	53.99
ENSG00000124587	52.03
ENSG00000240566	35.08
ENSG00000271318	36.69
ENSG00000003249	59.39
ENSG00000125520	69.47
ENSG00000230430	51.74
ENSG00000148948	36.70
ENSG00000279608	46.77
ENSG00000196466	41.86
ENSG00000275175	36.71
ENSG00000231175	33.34
ENSG00000272741	44.63
ENSG00000249842	29.94
ENSG00000175727	50.38
ENSG00000184895	46.39
ENSG00000236915	37.98
ENSG00000169154	48.93
ENSG00000206536	37.37
ENSG00000159189	54.68
ENSG00000232772	38.07
ENSG00000214335	42.16
ENSG00000136160	37.90
ENSG00000213867	46.12
ENSG00000198398	37.70
ENSG00000228250	52.94
ENSG00000226745	59.71
ENSG00000258558	39.26
ENSG00000279345	51.96
ENSG00000187900	36.67
ENSG00000219757	38.50
ENSG00000248590	50.37
ENSG00000263571	47.77
ENSG00000207955	66.56
ENSG00000259726	58.00
ENSG00000164715	43.73
ENSG00000268296	36.35
ENSG00000248574	38.96
ENSG00000272593	54.68
ENSG00000259855	44.44
ENSG00000270857	42.56
ENSG00000224709	54.41
ENSG00000239482	36.95
ENSG00000165487	38.30
ENSG00000272693	42.54
ENSG00000227945	34.91
ENSG00000162419	45.96
ENSG00000206439	52.85
ENSG00000254597	58.76
ENSG00000236601	47.65
ENSG00000283504	45.41
ENSG00000225768	41.85
ENSG00000220758	36.46
ENSG00000230131	46.51
ENSG00000119979	45.15
ENSG00000271151	40.45
ENSG00000181804	39.27
ENSG00000261440	61.87
ENSG00000254776	49.61
ENSG00000234256	40.18
ENSG00000263070	38.09
ENSG00000272701	49.36
ENSG00000270894	35.62
ENSG00000231503	51.45
ENSG00000110768	40.71
ENSG00000237118	52.65
ENSG00000242193	40.62
ENSG00000233478	51.32
ENSG00000166343	42.14
ENSG00000137801	43.51
ENSG00000276907	54.68
ENSG00000276647	70.59
ENSG00000205363	54.89
ENSG00000268797	48.18
ENSG00000235696	50.55
ENSG00000272804	48.47
ENSG00000181333	39.84
ENSG00000256777	44.38
ENSG00000226238	41.13
ENSG00000108443	41.68
ENSG00000229532	52.35
ENSG00000253831	53.10
ENSG00000189299	45.02
ENSG00000255737	66.06
ENSG00000173612	37.23
ENSG00000279117	51.75
ENSG00000267676	61.04
ENSG00000169621	37.87
ENSG00000229518	41.49
ENSG00000241765	45.88
ENSG00000229594	38.84
ENSG00000198443	46.33
ENSG00000283069	63.89
ENSG00000124243	50.85
ENSG00000279694	58.63
ENSG00000273320	47.11
ENSG00000276810	52.10
ENSG00000243220	33.14
ENSG00000165209	39.12
ENSG00000258077	39.38
ENSG00000226067	42.06
ENSG00000231210	40.07
ENSG00000101280	50.63
ENSG00000075151	39.36
ENSG00000225720	52.68
ENSG00000223876	50.61
ENSG00000254579	40.48
ENSG00000226565	45.45
ENSG00000237841	47.12
ENSG00000279886	63.03
ENSG00000260230	42.27
ENSG00000213210	50.38
ENSG00000166484	59.22
ENSG00000255132	36.73
ENSG00000254934	44.02
ENSG00000205111	40.66
ENSG00000176884	62.10
ENSG00000225855	56.39
ENSG00000255496	40.94
ENSG00000206459	57.80
ENSG00000188038	55.81
ENSG00000283605	45.32
ENSG00000224482	35.70
ENSG00000249798	43.89
ENSG00000223488	38.40
ENSG00000216844	59.12
ENSG00000236115	43.95
ENSG00000244026	52.79
ENSG00000280406	30.49
ENSG00000272371	43.42
ENSG00000232326	43.80
ENSG00000231909	49.07
ENSG00000004660	57.17
ENSG00000137345	45.73
ENSG00000174839	39.72
ENSG00000273444	40.12
ENSG00000227785	41.27
ENSG00000142303	54.58
ENSG00000198967	50.74
ENSG00000232625	46.90
ENSG00000271649	38.61
ENSG00000068001	61.05
ENSG00000242405	42.86
ENSG00000119973	48.96
ENSG00000135976	35.92
ENSG00000268833	44.90
ENSG00000232803	60.96
ENSG00000108389	47.85
ENSG00000170465	50.87
ENSG00000095370	53.99
ENSG00000127314	38.96
ENSG00000249467	54.93
ENSG00000282725	57.56
ENSG00000188807	59.34
ENSG00000275314	43.18
ENSG00000243048	61.57
ENSG00000129873	41.59
ENSG00000102119	62.14
ENSG00000107185	52.62
ENSG00000275245	43.90
ENSG00000249545	34.77
ENSG00000049089	57.43
ENSG00000143248	37.67
ENSG00000266824	47.44
ENSG00000282247	40.00
ENSG00000233841	59.28
ENSG00000272180	39.37
ENSG00000236794	64.31
ENSG00000091656	36.38
ENSG00000174807	65.40
ENSG00000231004	45.23
ENSG00000230004	51.83
ENSG00000197444	55.46
ENSG00000176973	64.22
ENSG00000238073	39.89
ENSG00000254451	34.36
ENSG00000138193	41.18
ENSG00000203801	46.11
ENSG00000281357	38.58
ENSG00000132199	46.10
ENSG00000243429	48.73
ENSG00000258585	37.60
ENSG00000189375	47.65
ENSG00000276410	54.07
ENSG00000146666	43.69
ENSG00000243877	42.46
ENSG00000261219	43.38
ENSG00000005022	53.25
ENSG00000170160	38.37
ENSG00000137871	37.52
ENSG00000121897	39.99
ENSG00000237911	48.79
ENSG00000161999	65.22
ENSG00000227288	57.73
ENSG00000230292	34.59
ENSG00000158683	44.25
ENSG00000279793	31.28
ENSG00000254274	53.20
ENSG00000250771	41.40
ENSG00000169255	40.28
ENSG00000215875	48.04
ENSG00000115325	58.42
ENSG00000281377	38.88
ENSG00000125997	49.87
ENSG00000197332	45.18
ENSG00000229001	56.75
ENSG00000269895	44.13
ENSG00000234742	46.85
ENSG00000280076	49.22
ENSG00000206523	45.26
ENSG00000187726	50.45
ENSG00000276307	56.23
ENSG00000071909	40.21
ENSG00000244649	43.47
ENSG00000254852	46.03
ENSG00000136938	43.52
ENSG00000068400	50.22
ENSG00000237918	53.77
ENSG00000171109	38.56
ENSG00000100442	40.63
ENSG00000232126	58.99
ENSG00000260903	51.87
ENSG00000279733	36.51
ENSG00000279202	42.82
ENSG00000185986	47.90
ENSG00000249854	35.34
ENSG00000232334	58.86
ENSG00000136026	44.30
ENSG00000272799	46.82
ENSG00000134874	41.42
ENSG00000126337	53.52
ENSG00000237601	62.18
ENSG00000272735	53.38
ENSG00000274675	38.23
ENSG00000234528	45.42
ENSG00000169885	63.04
ENSG00000263220	41.78
ENSG00000275585	43.66
ENSG00000148773	43.51
ENSG00000140280	41.49
ENSG00000183793	45.79
ENSG00000126856	44.12
ENSG00000158290	39.25
ENSG00000078687	42.22
ENSG00000198569	66.85
ENSG00000226794	36.63
ENSG00000282176	65.13
ENSG00000237669	65.66
ENSG00000276349	60.15
ENSG00000186660	36.47
ENSG00000228384	50.73
ENSG00000235708	56.58
ENSG00000239322	51.12
ENSG00000148204	59.51
ENSG00000230859	50.21
ENSG00000263317	37.08
ENSG00000181984	49.20
ENSG00000248336	47.19
ENSG00000251471	39.02
ENSG00000281409	68.80
ENSG00000100201	43.04
ENSG00000204020	35.81
ENSG00000268400	57.88
ENSG00000081479	39.60
ENSG00000223866	43.48
ENSG00000272886	41.19
ENSG00000205038	35.43
ENSG00000233141	49.78
ENSG00000261560	43.21
ENSG00000235349	44.76
ENSG00000230237	38.69
ENSG00000224122	37.28
ENSG00000234790	50.13
ENSG00000275176	41.28
ENSG00000269096	42.77
ENSG00000215210	48.12
ENSG00000262259	32.65
ENSG00000261238	50.95
ENSG00000235915	55.49
ENSG00000101882	41.82
ENSG00000206168	54.57
ENSG00000248079	37.09
ENSG00000166046	42.30
ENSG00000240498	38.79
ENSG00000254126	48.93
ENSG00000180881	35.15
ENSG00000281929	49.95
ENSG00000280332	55.98
ENSG00000196704	43.73
ENSG00000175730	59.12
ENSG00000116984	40.73
ENSG00000229570	48.31
ENSG00000186812	41.49
ENSG00000065618	48.31
ENSG00000167986	47.67
ENSG00000275151	39.89
ENSG00000234674	51.65
ENSG00000010244	38.48
ENSG00000196262	47.06
ENSG00000259068	47.48
ENSG00000251056	31.33
ENSG00000270024	40.75
ENSG00000226364	36.07
ENSG00000133454	45.93
ENSG00000223637	35.36
ENSG00000183122	48.48
ENSG00000271583	35.69
ENSG00000237403	49.13
ENSG00000256790	51.68
ENSG00000276287	50.77
ENSG00000224126	64.79
ENSG00000254510	53.50
ENSG00000240445	60.32
ENSG00000174977	45.70
ENSG00000275553	64.37
ENSG00000224894	51.33
ENSG00000141295	59.28
ENSG00000152822	37.18
ENSG00000138587	35.19
ENSG00000099260	37.53
ENSG00000266613	44.58
ENSG00000000938	52.97
ENSG00000224382	38.81
ENSG00000130203	60.96
